0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
1.22848e-13,7.84425e-14,1.00642e-13,1.33416e-13,7.55754e-14,1.07862e-13,1.12333e-13,8.35592e-14,1.25029e-13,1.15524e-13,7.92056e-14,6.90783e-14
1.85903e-10,2.22297e-10,2.8301e-10,3.76272e-10,2.27413e-10,3.54687e-10,2.253e-10,2.18885e-10,3.67952e-10,2.99747e-10,2.20405e-10,1.92947e-10
1.77711e-08,1.2432e-08,7.08231e-09,4.4466e-09,7.03326e-09,1.04147e-08,7.86502e-09,4.88754e-09,8.14744e-09,7.96036e-09,3.28477e-09,5.34927e-09
2.88945e-07,2.73912e-07,2.51577e-07,2.61913e-07,2.64465e-07,2.53029e-07,2.47516e-07,2.08013e-07,1.03678e-07,7.04427e-08,4.87821e-08,6.67836e-08
3.71075e-06,3.04103e-06,1.9138e-06,4.75284e-06,7.89309e-06,7.82008e-06,6.40534e-06,5.79855e-06,6.46458e-06,6.1527e-06,4.32222e-06,3.7416e-06
3.77212e-05,3.44213e-05,3.51054e-05,2.76192e-05,3.25541e-05,4.36832e-05,4.59801e-05,5.51908e-05,4.84929e-05,4.61067e-05,4.81721e-05,4.36658e-05
2.17686e-05,2.1446e-05,2.18429e-05,1.85571e-05,2.22088e-05,3.74871e-05,3.6479e-05,3.61217e-05,2.46306e-05,2.53822e-05,2.7346e-05,2.74183e-05
2.20127e-05,2.48194e-05,2.37475e-05,2.33311e-05,2.71728e-05,2.91113e-05,2.55668e-05,4.24949e-05,4.60139e-05,5.87877e-05,6.02162e-05,4.39676e-05
7.60875e-05,0.000115631,8.85641e-05,0.000132611,0.000159846,0.000119566,8.85655e-05,0.000105783,0.000135873,0.000187674,0.000115969,0.000102524
0.00237733,0.0019277,0.00168312,0.00147027,0.00126719,0.00101824,0.000779487,0.000865581,0.00119113,0.00170871,0.00213672,0.00245822
0.0223502,0.0193136,0.023179,0.0227836,0.0113393,0.00818213,0.0116113,0.0123141,0.0119444,0.0175272,0.0190236,0.0194818
0.0109035,0.0254818,0.038404,0.016885,0.00488064,0.00777783,0.0120539,0.00555669,0.00984247,0.0204771,0.0112198,0.00630062
0.00683158,0.0206297,0.032122,0.0121369,0.00416022,0.00509788,0.00915917,0.00367676,0.00712722,0.0140196,0.00739905,0.00557504
0.0077576,0.0222312,0.0322866,0.0131548,0.00455847,0.00565948,0.00834735,0.00344945,0.00557069,0.0119492,0.00608558,0.00505169
0.00426776,0.0184378,0.0301204,0.0116088,0.00358023,0.00554192,0.0080461,0.00360374,0.0046018,0.00969388,0.00484147,0.00395304
0.00616102,0.0205014,0.0330696,0.0141954,0.00473009,0.00674919,0.0091423,0.00369499,0.0036435,0.0084967,0.00464292,0.00353062
0.00288762,0.0178652,0.0325694,0.013456,0.00326538,0.00676395,0.00941965,0.00367506,0.00326017,0.00698483,0.00322616,0.00256855
0.00420471,0.0209436,0.0342736,0.0123875,0.00435948,0.00761498,0.0111406,0.0049929,0.00379688,0.00661172,0.00329137,0.00252233
0.00394999,0.0210418,0.036004,0.0168132,0.00957484,0.00936962,0.0118714,0.00707564,0.00936291,0.0123631,0.00711849,0.00654503
0.0043421,0.0224169,0.0348209,0.0105409,0.00793914,0.00778024,0.00933074,0.00457378,0.00677784,0.0112172,0.00627927,0.00655746
0.00331948,0.0225857,0.0373024,0.0157551,0.00594842,0.00599836,0.00869276,0.00394508,0.00475829,0.00915348,0.00493118,0.00516923
0.00271701,0.0224223,0.0361024,0.0141901,0.00561512,0.00489736,0.00887114,0.00387909,0.00540647,0.009888,0.0044915,0.00487307
0.00384221,0.0245066,0.0384842,0.0142937,0.00448993,0.0050622,0.00721594,0.00328561,0.00466156,0.00878844,0.00362216,0.00393719
0.00237963,0.0228057,0.0383002,0.0158997,0.00427974,0.00334392,0.00708597,0.00314661,0.00598425,0.0103141,0.00470845,0.00354307
0.00736176,0.0211527,0.0366753,0.0155172,0.00542788,0.00585553,0.00836565,0.00509555,0.00463792,0.00856519,0.00577619,0.0063512
0.00403066,0.0436171,0.085186,0.0395958,0.00601041,0.00314198,0.00743005,0.00386429,0.00855313,0.0173041,0.00873858,0.00368098
0.00445765,0.0430199,0.075423,0.0315328,0.00494258,0.00496566,0.0070091,0.0027302,0.00721106,0.0146313,0.00728718,0.0027436
0.00259484,0.036702,0.0714146,0.0315119,0.00378632,0.00340455,0.00632932,0.0030544,0.00729357,0.0152492,0.00746438,0.00234037
0.00303532,0.0374982,0.0697303,0.0309055,0.00403092,0.00417482,0.00623458,0.00278127,0.00753945,0.0137078,0.00673963,0.00246729
0.00327211,0.0245466,0.0472263,0.0217652,0.00321115,0.00333282,0.00484426,0.00178032,0.00396668,0.00781906,0.00353336,0.0015225
0.00656442,0.0362896,0.0621164,0.025765,0.00740606,0.00778149,0.0126508,0.0118194,0.00778753,0.0127355,0.0105906,0.00782204
0.00516314,0.026809,0.0355925,0.0144305,0.00340199,0.00706899,0.0130907,0.00659775,0.00229347,0.00650887,0.00708986,0.00359453
0.00471303,0.0250016,0.0419585,0.0265593,0.0327261,0.0190271,0.0144719,0.00634693,0.00262453,0.00662067,0.00804414,0.0102861
0.00632278,0.025548,0.0360642,0.0202847,0.0275907,0.0112366,0.00901908,0.00510041,0.00216942,0.00645355,0.00666744,0.00701455
0.00420056,0.022477,0.0363787,0.0231457,0.0292107,0.014141,0.0057838,0.00299761,0.00255909,0.00613067,0.00721731,0.00906242
0.0050484,0.025145,0.0362316,0.0113759,0.0299724,0.0169868,0.00863479,0.00374298,0.00296414,0.00551105,0.00519236,0.00571346
0.00353243,0.0227939,0.0364023,0.0170192,0.0254417,0.013133,0.00833978,0.00353792,0.00210856,0.0048636,0.0041533,0.00699401
0.00316831,0.0234553,0.0376626,0.0287469,0.0206506,0.010466,0.00455487,0.00208805,0.00214762,0.00546736,0.0104776,0.008191
0.00377887,0.0223092,0.0318414,0.0140005,0.00530427,0.00207008,0.00508912,0.00249435,0.00360814,0.00764734,0.00419827,0.00294637
0.00242648,0.0246254,0.0389972,0.0142878,0.00496922,0.0019342,0.00597085,0.00238139,0.00473836,0.0120164,0.00702091,0.00133546
0.00346245,0.022822,0.0362094,0.0117003,0.00414613,0.00311871,0.00473901,0.00186652,0.00342164,0.00910608,0.0050564,0.00178482
0.00163972,0.0240293,0.0394706,0.0165259,0.00398605,0.00258393,0.00351471,0.00122457,0.00467109,0.0120512,0.00679726,0.0014486
0.00298591,0.0241729,0.0365001,0.0130023,0.00258439,0.00377402,0.00481385,0.00191681,0.0040937,0.00980511,0.00616929,0.00146927
0.00933127,0.0231613,0.0535102,0.0359077,0.0153604,0.0157794,0.0306054,0.0321402,0.0261776,0.0479987,0.0497927,0.0372592
0.00251664,0.0242779,0.0487944,0.0232326,0.00310461,0.00935976,0.0160728,0.00786099,0.0136851,0.0364245,0.019556,0.00862441
0.002361,0.0200158,0.0428586,0.0200171,0.00269539,0.00808048,0.0148894,0.00688347,0.0132569,0.0336086,0.0179728,0.0069923
0.00247744,0.0230575,0.0475033,0.0207495,0.00198759,0.00776516,0.0154254,0.00676486,0.0111207,0.0288126,0.0150121,0.00779421
0.00133969,0.0189021,0.0406591,0.0175779,0.00201518,0.00842835,0.0166008,0.00725964,0.0113721,0.0299088,0.0160725,0.00575652
0.00137137,0.0218387,0.0459995,0.0204472,0.00277551,0.00782482,0.0151321,0.0065599,0.0111562,0.0301756,0.0154373,0.00448931
0.00181342,0.0192779,0.040665,0.0184043,0.00265689,0.0069195,0.0144128,0.00608295,0.0120925,0.0326866,0.0173544,0.00339564
0.000987217,0.0206662,0.0433769,0.0197759,0.00335637,0.00809419,0.0150617,0.00773897,0.0138666,0.0330977,0.0173405,0.00522048
0.00707349,0.0211972,0.034102,0.0232826,0.0252532,0.0169061,0.0135766,0.00844429,0.0274021,0.0608695,0.0334668,0.00708479
0.00532176,0.0185086,0.0287154,0.0169326,0.0264526,0.0202677,0.0118801,0.0069167,0.0154501,0.0512893,0.0313665,0.00951831
0.00304721,0.0152895,0.0251583,0.0177429,0.0245696,0.0157164,0.00952082,0.00907061,0.0246393,0.0602865,0.0334605,0.00755579
0.00266945,0.0128746,0.023499,0.0183297,0.0244854,0.0165742,0.0107757,0.00758252,0.0213732,0.0598828,0.0340382,0.0105825
0.00192609,0.0126324,0.0217129,0.0143036,0.0233858,0.0155455,0.00744763,0.00696428,0.019772,0.0494567,0.0309207,0.00729254
0.00147096,0.00990004,0.0195962,0.0152847,0.0254011,0.0172318,0.0071813,0.00450086,0.0150365,0.0478752,0.0285527,0.00850729
0.00205144,0.0108308,0.0227458,0.0187224,0.0265634,0.0156824,0.00680377,0.00385545,0.0207005,0.0594013,0.0342961,0.00731295
0.00155261,0.0116718,0.0211414,0.0148926,0.0249736,0.0165401,0.0049647,0.00210011,0.0221158,0.0607865,0.0338014,0.00436036
0.00114996,0.0114502,0.0229882,0.0170409,0.0270548,0.0182976,0.00691308,0.00281726,0.0168665,0.0486173,0.0273967,0.00651713
0.00131782,0.0125623,0.0241318,0.0193371,0.0280083,0.0174937,0.00601051,0.00328194,0.0189536,0.0522977,0.0294825,0.00513641
0.00120007,0.0109381,0.0217509,0.0164431,0.0252295,0.0157716,0.00540397,0.00446942,0.0216246,0.0551172,0.0299551,0.0054468
0.00132942,0.0117994,0.0239319,0.0180419,0.026383,0.0174086,0.00503901,0.0024941,0.0171175,0.0460642,0.0251544,0.0046273
0.00176943,0.0113412,0.0244021,0.019192,0.0268287,0.0166803,0.00430278,0.00199895,0.0143355,0.0388481,0.0214629,0.00207173
0.00104915,0.0104596,0.0228541,0.0158158,0.0234828,0.0146105,0.00339542,0.00230104,0.0187287,0.0519805,0.0287029,0.00439459
0.000889357,0.0107061,0.0221924,0.0153948,0.022394,0.0139609,0.00367406,0.00147406,0.0186848,0.0517954,0.0278142,0.00310768
0.00193925,0.0123361,0.0250968,0.0177512,0.0240234,0.0151328,0.00479908,0.00217865,0.0143622,0.038614,0.0219364,0.00300787
0.0013814,0.0130341,0.025853,0.0161976,0.0237513,0.0159636,0.00537681,0.00194912,0.0177862,0.0470069,0.025094,0.00422098
0.000565481,0.013074,0.0253423,0.016438,0.0214439,0.0133884,0.00437141,0.00177788,0.0187849,0.0511575,0.0275473,0.00246496
0.00134567,0.0128777,0.0246886,0.0161895,0.0216446,0.0131982,0.00291968,0.00155393,0.0159417,0.0438775,0.0243193,0.0039034
0.000980855,0.0123006,0.0237566,0.0142357,0.0240048,0.0154538,0.00305529,0.00102847,0.0136715,0.0381818,0.0213563,0.003083
0.00132217,0.012048,0.0229824,0.0157089,0.0233067,0.0147083,0.00295612,0.00141756,0.018516,0.050131,0.0275747,0.00246995
0.00054381,0.0103213,0.0203535,0.0150449,0.0228749,0.0143383,0.00398524,0.00115406,0.0186464,0.0504332,0.0278427,0.00343064
0.000673464,0.0109059,0.0206092,0.0129165,0.0232309,0.0155567,0.004293,0.00128925,0.0153892,0.0419329,0.0231838,0.0018656
0.000753081,0.00932062,0.0182123,0.0142712,0.0235988,0.0153229,0.00405081,0.00125577,0.0135825,0.036818,0.020488,0.00297938
0.00046481,0.00924506,0.017007,0.0137032,0.0221656,0.0136566,0.0033874,0.00131268,0.0163172,0.0436458,0.0236369,0.00247517
0.00087527,0.00777999,0.0150625,0.0115817,0.0195274,0.0123425,0.00263143,0.00119967,0.0159144,0.0419761,0.0224526,0.00211289
0.000589905,0.00699317,0.0130988,0.0105048,0.0178167,0.0109549,0.00240282,0.00135081,0.0121735,0.0325132,0.0179453,0.00263913
0.000748026,0.00706339,0.0135184,0.0112076,0.017699,0.011168,0.0028223,0.0011435,0.0130284,0.0345282,0.0187077,0.00134745
0.000485087,0.00640957,0.0127218,0.0100772,0.016289,0.0108688,0.00292458,0.00098169,0.0146268,0.0393055,0.0212192,0.00243278
0.000515599,0.00737708,0.0141374,0.0095032,0.0161345,0.00985464,0.0023827,0.000775493,0.0127915,0.0327598,0.0174796,0.00163169
0.000579302,0.00663792,0.0131372,0.00999388,0.0162004,0.00993161,0.00182981,0.000793097,0.0101982,0.0260187,0.0138686,0.00179563
0.000629256,0.00789314,0.0150091,0.0106378,0.0155336,0.00924972,0.00182974,0.00077767,0.0114574,0.0295946,0.0155613,0.00135035
0.000497182,0.00694144,0.0142277,0.0092149,0.0153105,0.00985991,0.0022532,0.00072101,0.0117292,0.0310963,0.0168655,0.00157972
0.000447307,0.00724249,0.0139847,0.0103881,0.0151198,0.00960348,0.00225047,0.000864868,0.0100945,0.0263754,0.0140395,0.00149998
0.000664787,0.0073755,0.0145425,0.0100763,0.0149341,0.00909289,0.00199466,0.0008299,0.00867544,0.0224092,0.0117645,0.000970881
0.000573441,0.00735146,0.0136668,0.00816199,0.0136804,0.00830534,0.00126311,0.000872453,0.0099689,0.0260681,0.0140116,0.0013085
0.000627027,0.00733193,0.0138606,0.00998248,0.0134421,0.00829208,0.00143841,0.000712937,0.0100441,0.0265339,0.0143337,0.00103009
0.000411417,0.0065979,0.0122022,0.00739599,0.0124581,0.00767001,0.00151292,0.000606127,0.00850743,0.0219059,0.0117435,0.00106496
0.000558351,0.00662341,0.0123341,0.00779713,0.012062,0.00784046,0.00182204,0.000700928,0.00799553,0.0197988,0.0104559,0.00113583
0.000514117,0.00477567,0.0099596,0.00769997,0.0113455,0.00699449,0.00136675,0.000534505,0.00781929,0.0202806,0.0106059,0.000713518
0.000481514,0.00535537,0.0100575,0.00680596,0.0112772,0.00685941,0.00118344,0.000531852,0.00794938,0.0211957,0.0114209,0.00109822
0.000445152,0.00438228,0.00949609,0.00735669,0.0113759,0.00677284,0.000688901,0.000449811,0.00692584,0.0177682,0.00959171,0.000644691
0.000352328,0.00490307,0.00875278,0.00695833,0.0113875,0.00672401,0.000787581,0.000419426,0.00689689,0.017358,0.0090381,0.00092097
0.000446378,0.00420876,0.00816474,0.00669486,0.0106812,0.00664994,0.00127368,0.000483772,0.00739524,0.0191324,0.010159,0.000726931
0.000399247,0.00438751,0.00779906,0.00614357,0.0107907,0.00703633,0.00146116,0.000487664,0.0068605,0.0180339,0.00964612,0.000848806
0.000374711,0.00366176,0.00701907,0.00544177,0.00999811,0.00657174,0.00142355,0.000619893,0.00553195,0.0138806,0.00746226,0.000621366
0.000356404,0.00402747,0.00744866,0.00598232,0.00970564,0.00588492,0.00102751,0.000342836,0.00632602,0.0161043,0.00845169,0.00061312
0.00027226,0.00329949,0.00638131,0.00518274,0.00900603,0.00539994,0.000542244,0.000378246,0.00663029,0.0168421,0.00897356,0.000699795
0.000377755,0.00328955,0.00631062,0.00480855,0.00860147,0.00517426,0.000608585,0.000318989,0.00547064,0.0140359,0.00745131,0.000662381
0.000326759,0.00290473,0.00560514,0.00495342,0.00877445,0.00537556,0.000813196,0.000389194,0.00505784,0.0127803,0.00676258,0.000530655
0.000472276,0.00310922,0.00564869,0.00452025,0.00864556,0.00546608,0.00104517,0.000349706,0.00583792,0.0145558,0.00770474,0.000686291
0.000299941,0.00299498,0.00563703,0.00443481,0.00756184,0.00490322,0.00102941,0.000424953,0.005312,0.0132468,0.00697971,0.000524984
0.00043303,0.0026751,0.005229,0.00430795,0.00720613,0.00450048,0.000919369,0.000373916,0.00434942,0.0105402,0.00563655,0.000533728
0.000297055,0.00283505,0.00558691,0.00400657,0.00748972,0.00449996,0.0005056,0.000248225,0.00424967,0.0109047,0.00577201,0.000545887
0.000146736,0.0031136,0.00583179,0.00470961,0.00718454,0.00427532,0.000609581,0.000353392,0.004787,0.0120337,0.00640373,0.000648847
0.000454458,0.00308282,0.00527718,0.00385235,0.00692823,0.00428234,0.000752409,0.000351311,0.00447752,0.0111945,0.00598721,0.00057472
