7.8709e-06,8.25483e-06,6.69353e-06,8.23326e-06,1.12117e-05,1.01809e-05,7.51304e-06,5.37512e-06,4.07288e-06,5.53198e-06,6.77899e-06,6.74499e-06
1.22606e-05,6.74687e-06,4.79701e-06,4.93722e-06,9.96296e-06,1.57155e-05,5.28198e-06,4.36719e-06,7.81275e-06,1.10211e-05,4.08346e-06,8.38141e-06
8.96955e-06,4.81949e-06,1.74073e-06,2.63469e-06,9.70779e-06,1.15779e-05,4.42624e-06,3.83408e-06,5.15701e-06,7.21318e-06,4.72312e-06,6.49077e-06
8.36259e-06,3.30767e-06,3.01539e-06,2.93741e-06,7.64182e-06,1.05015e-05,3.70556e-06,2.50392e-06,3.69512e-06,5.91061e-06,4.51607e-06,5.51564e-06
4.08735e-06,2.7346e-06,1.99241e-06,2.23149e-06,3.41666e-06,3.77342e-06,2.27267e-06,2.25194e-06,2.99415e-06,2.32032e-06,2.52296e-06,3.92564e-06
1.34003e-07,1.80939e-07,2.2566e-07,2.36301e-07,2.06576e-07,1.67778e-07,1.39815e-07,1.16876e-07,8.71468e-08,6.16324e-08,5.35018e-08,8.94585e-08
6.7939e-09,8.44119e-09,1.11434e-08,9.48124e-09,7.62966e-09,7.15595e-09,5.19505e-09,4.20002e-09,2.75263e-09,3.57995e-09,2.35556e-09,1.81645e-09
5.7172e-10,5.2764e-10,4.48536e-10,4.02955e-10,3.07256e-10,2.81829e-10,2.35002e-10,2.25509e-10,2.61378e-10,3.5362e-10,3.23804e-10,2.34604e-10
8.60591e-12,4.47858e-12,5.62166e-12,5.54315e-12,4.05861e-12,5.93306e-12,3.80813e-12,3.85626e-12,6.51771e-12,7.45781e-12,3.4188e-12,4.54963e-12
0,0,0,0,0,0,0,0,0,0,0,0
3.18513e-08,1.13976e-08,2.11312e-08,3.5123e-08,1.84748e-08,1.19282e-08,1.25406e-08,1.10198e-08,1.96878e-08,2.04649e-08,9.42985e-09,1.59355e-08
3.79432e-05,9.76607e-06,2.22953e-05,3.36219e-05,1.5182e-05,1.02931e-05,1.75452e-06,8.93548e-06,1.37806e-05,7.64012e-06,1.81607e-06,3.88673e-06
0.00307999,0.00249408,0.00197939,0.00152446,0.0010649,0.000716081,0.000414994,0.000181844,5.76731e-05,6.18899e-05,7.70951e-05,6.72795e-05
0.0208071,0.0184439,0.0168268,0.0157319,0.0146752,0.0134354,0.012269,0.011025,0.00960141,0.00803043,0.00656184,0.00526849
0.0560118,0.0512081,0.0543826,0.0528712,0.0534714,0.0485849,0.0434281,0.0441321,0.0482318,0.0416524,0.034161,0.0361937
0.0260894,0.0178468,0.0228141,0.0178471,0.0253456,0.014957,0.0167223,0.0177426,0.0171212,0.0130873,0.00963503,0.0076184
0.0243766,0.0229613,0.0204893,0.0183268,0.0247689,0.0207553,0.0169018,0.0168007,0.0125356,0.0134117,0.0126136,0.014879
0.0344254,0.0274625,0.0261685,0.0279621,0.0296738,0.0260836,0.0242071,0.0221468,0.0198682,0.0155716,0.0126352,0.0197622
0.0103936,0.00384126,0.00522966,0.00821562,0.0124762,0.00738712,0.00474267,0.00512965,0.00620187,0.00186298,0.00213234,0.00459119
0.0047654,0.00462915,0.00539429,0.00738896,0.00927449,0.00801613,0.00694939,0.00573769,0.00310646,0.00308315,0.00427915,0.00547889
0.00230848,0.00307285,0.00208247,0.00204346,0.00173344,0.00268845,0.00290649,0.00119618,0.00117265,0.00107309,0.00104255,0.00102134
0.00236037,0.00181021,0.00113347,0.000987916,0.000984039,0.00139956,0.00192974,0.000976734,0.00111147,0.0014134,0.000752882,0.00121609
0.00250808,0.00137494,0.00105038,0.00077588,0.00100487,0.000948764,0.00174026,0.00117584,0.00148667,0.00124067,0.00108735,0.00199786
0.00439297,0.00287346,0.00257534,0.00138341,0.00247864,0.00262718,0.000700147,0.0022226,0.00155677,0.00288996,0.00311466,0.00167843
0.0570757,0.0650129,0.0777259,0.0826418,0.0745943,0.0649924,0.0620596,0.0566848,0.0440194,0.0350401,0.0465456,0.056368
0.0145655,0.0235549,0.0383547,0.0480979,0.027098,0.0157226,0.0186303,0.0100686,0.0109152,0.0163366,0.0178941,0.0134076
0.00491468,0.00378706,0.00420785,0.00630179,0.00351565,0.00195788,0.00319573,0.00162814,0.00139707,0.00173409,0.00213685,0.00329433
0.00663897,0.00903561,0.0117732,0.0105975,0.00586547,0.00219766,0.00110361,0.00152713,0.00269611,0.00312519,0.00383306,0.00447018
0.00168627,0.00136998,0.00285859,0.00372406,0.00304642,0.00155988,0.00158151,0.000858465,0.00132046,0.000591579,0.00122369,0.00142168
0.00128585,0.00131859,0.00226843,0.00314787,0.00303346,0.00271399,0.00189233,0.00164704,0.00166102,0.00128691,0.0010468,0.00122498
0.00321806,0.00201737,0.00270688,0.00184887,0.00211789,0.00214822,0.00144245,0.000938003,0.00052862,0.000810152,0.000622594,0.00110934
0.00748585,0.00720224,0.00744956,0.00768051,0.00713139,0.00627427,0.00512742,0.00449957,0.00325587,0.00209324,0.00187842,0.00135526
0.0116742,0.0106349,0.01273,0.0120134,0.0109931,0.00907378,0.00808101,0.00836619,0.00829356,0.00607195,0.00396101,0.00314226
0.0139553,0.00944692,0.0135447,0.0069511,0.0122622,0.0065246,0.00547155,0.00698683,0.00367597,0.00292232,0.00310934,0.00146157
0.0416537,0.0400318,0.0396691,0.038125,0.0371693,0.0322455,0.0290369,0.0279194,0.0263455,0.0252085,0.022375,0.0189255
0.0339094,0.0294462,0.0367936,0.0315605,0.0339119,0.0263483,0.0290249,0.0298467,0.0267547,0.0216354,0.0200494,0.0166444
0.0170604,0.0124217,0.0145276,0.00607215,0.022844,0.00979744,0.00861646,0.0114528,0.00454176,0.00815326,0.00805083,0.00695001
0.0364706,0.032259,0.0304869,0.0308234,0.0334832,0.0302432,0.0258637,0.0245275,0.0229658,0.0203057,0.0193582,0.022203
0.0149344,0.00698496,0.0111916,0.0146474,0.0167435,0.0125235,0.00899829,0.00861827,0.00902555,0.00457791,0.00210909,0.00572597
0.00411601,0.00278159,0.0027525,0.00457288,0.00692745,0.00300523,0.00182295,0.00277268,0.00170095,0.00135008,0.00146501,0.00251633
0.00277068,0.00296231,0.00330469,0.00384643,0.0036629,0.00266272,0.00282853,0.00161351,0.00147017,0.00117081,0.000790615,0.00152312
0.00181627,0.00143905,0.000879459,0.00143981,0.00114133,0.00160149,0.00221634,0.00122119,0.00141006,0.00129435,0.000713517,0.000787091
0.00184476,0.000707319,0.00100601,0.000739326,0.00103372,0.000789372,0.00162638,0.000700857,0.00138874,0.00146997,0.0006807,0.00144385
0.00198406,0.000876256,0.000700792,0.00123385,0.00165851,0.00135289,0.00103662,0.00143673,0.00104949,0.00139911,0.00128827,0.00186839
0.0269099,0.0300299,0.0331514,0.0320767,0.0300869,0.0265333,0.0214985,0.0189512,0.0172596,0.0188024,0.0202056,0.0221573
0.0411286,0.0484031,0.0681099,0.0809883,0.0483096,0.0290057,0.0364986,0.0266676,0.0248302,0.0233973,0.0381403,0.0374873
0.00443765,0.00616073,0.00794823,0.00976492,0.0113882,0.0064222,0.00534474,0.00395601,0.00310067,0.00274812,0.00398541,0.00334874
0.0283911,0.0294304,0.0346145,0.0383211,0.032353,0.0240289,0.0267796,0.0275809,0.0227331,0.0166696,0.0182452,0.0252778
0.00554844,0.00993542,0.0154574,0.015364,0.0100879,0.00662973,0.00624537,0.00521947,0.00547678,0.00652428,0.00633197,0.00446847
0.00149338,0.00120412,0.00239394,0.00167863,0.00166797,0.000615341,0.00109479,0.00118338,0.00150656,0.00064505,0.000884014,0.00156525
0.00284003,0.00339377,0.00321996,0.00308769,0.00391192,0.00418726,0.00275982,0.00171275,0.00176451,0.00147259,0.00112636,0.00184322
0.00161283,0.0022832,0.00122814,0.00413278,0.00386233,0.00299699,0.00245508,0.00147049,0.0017095,0.00230568,0.00197664,0.00240858
0.00142265,0.00142734,0.00195667,0.0021018,0.00201838,0.0024352,0.00130527,0.000666464,0.00143429,0.00159672,0.00129184,0.00201105
0.00734575,0.00629594,0.00681486,0.0058611,0.00409188,0.00347547,0.00254836,0.00174897,0.00157075,0.00141861,0.00156448,0.00222035
0.0305681,0.0274955,0.0259178,0.0244483,0.0221977,0.0207257,0.0188487,0.0179137,0.0171136,0.0150205,0.0131327,0.0103521
0.0467242,0.0439099,0.0478325,0.0433624,0.0414633,0.0368423,0.0352254,0.0412087,0.040071,0.0300066,0.0293802,0.0302406
0.0215611,0.00840014,0.0167851,0.0149513,0.019229,0.0104267,0.00481382,0.0105601,0.0119144,0.0047801,0.00504785,0.00412031
0.0220009,0.0164147,0.0155779,0.0182781,0.0198033,0.0144123,0.0147662,0.0132404,0.0137046,0.0119171,0.00818249,0.00537931
0.017164,0.0132703,0.0128499,0.0158303,0.0188185,0.0165292,0.0130009,0.0119016,0.0123053,0.00872121,0.00511755,0.00373598
0.00605436,0.00333398,0.00269695,0.00402578,0.00766088,0.00319734,0.00251565,0.00170477,0.00276638,0.00141356,0.00068155,0.000588871
0.00306356,0.00277578,0.00286498,0.0053148,0.00583193,0.00461421,0.00322463,0.00295282,0.00136938,0.00141914,0.00175118,0.00138069
0.00113694,0.00117951,0.00169795,0.00233615,0.00194721,0.000844304,0.00192376,0.000931001,0.000943911,0.00108424,0.000722053,0.000285358
0.00118813,0.000635862,0.000721368,0.00081039,0.00135101,0.00129157,0.0018554,0.000890669,0.000892885,0.00153856,0.000589148,0.000608612
0.00173127,0.00101902,0.000893346,0.00109511,0.00118808,0.00118578,0.00171713,0.00154384,0.00153884,0.00143025,0.00101236,0.0013174
0.00927071,0.0110146,0.0109376,0.0100765,0.00877355,0.00901418,0.00748482,0.00590114,0.0061266,0.00569776,0.0069476,0.00828461
0.0641979,0.0676577,0.0805543,0.0986179,0.0764812,0.0535361,0.0551936,0.0511223,0.0414455,0.0263193,0.0482124,0.0620523
0.00557745,0.011229,0.0206438,0.0249048,0.019247,0.0127678,0.010504,0.00670036,0.00676985,0.00863326,0.00788354,0.00632476
0.0152568,0.0170901,0.0195056,0.020519,0.0175428,0.0147541,0.0137231,0.0113485,0.0099712,0.00956494,0.0108095,0.0131294
0.0110905,0.0166351,0.0254771,0.0269618,0.0136444,0.00787612,0.0113831,0.0065013,0.00624655,0.0075005,0.00934096,0.0080181
0.00155521,0.002147,0.00279603,0.00283206,0.00172114,0.00188369,0.00205212,0.000853291,0.0014892,0.0018049,0.000997207,0.00124749
0.00406318,0.00455446,0.00474254,0.00609151,0.00640921,0.00619933,0.00699788,0.00451986,0.00438804,0.00324378,0.00243766,0.0033902
0.00332998,0.00441751,0.00361818,0.0027379,0.00253494,0.00263929,0.00204209,0.00124561,0.000848957,0.00152989,0.000882115,0.000683818
0.0100589,0.00973737,0.00974045,0.0103508,0.00906458,0.00800951,0.00753055,0.00604146,0.00544631,0.00472958,0.00329914,0.00216259
0.013284,0.00892752,0.0141927,0.0117638,0.0114369,0.00792966,0.00795236,0.00827963,0.00767679,0.00555974,0.00346871,0.00443753
0.0202275,0.0141377,0.0198846,0.00982918,0.0164283,0.0104167,0.0117701,0.010203,0.00788755,0.00797227,0.00508486,0.00507023
0.0472941,0.049443,0.0519006,0.0539471,0.0535798,0.0472384,0.0418468,0.0429915,0.0417538,0.0361177,0.0324973,0.0278233
0.0237074,0.0213233,0.0271539,0.0217645,0.0248492,0.013132,0.0163496,0.0198978,0.0218062,0.0175046,0.0127036,0.0082874
0.0227117,0.0187539,0.0176162,0.0134109,0.0209088,0.0173336,0.0136868,0.0140985,0.0103197,0.0117002,0.010364,0.0111138
0.032657,0.0271732,0.0268227,0.0270864,0.0267404,0.0231955,0.0216672,0.0218941,0.0200642,0.0155816,0.0164876,0.019823
0.00863677,0.0038126,0.00669028,0.00893688,0.0110239,0.00651959,0.00432868,0.00563304,0.00652794,0.0023517,0.0013492,0.00296708
0.00383983,0.00370583,0.00424987,0.00495137,0.00567988,0.00462406,0.00406238,0.00440877,0.00245554,0.00202721,0.00194034,0.00251128
0.00228843,0.00283944,0.00184134,0.00240855,0.00169573,0.00262891,0.00274627,0.00127073,0.00141057,0.00116352,0.00096602,0.000658353
0.00188397,0.00171893,0.00152892,0.00114382,0.00134968,0.00156952,0.00156387,0.00088956,0.00147291,0.00160862,0.00101031,0.00108154
