1.73119e-05,1.8058e-05,1.64869e-05,1.56575e-05,1.71194e-05,1.52901e-05,1.34902e-05,1.49672e-05,1.59847e-05,1.62656e-05,1.69051e-05,1.76723e-05
2.58211e-06,2.44388e-06,2.28218e-06,2.22642e-06,2.78278e-06,3.00036e-06,2.09172e-06,1.5773e-06,1.15353e-06,1.59224e-06,1.6241e-06,1.00255e-06
6.6954e-07,7.47508e-07,9.18979e-07,1.20923e-06,1.36142e-06,1.70607e-06,9.81428e-07,4.90509e-07,1.62001e-07,7.06337e-07,8.45398e-07,1.8398e-07
3.5521e-07,5.0491e-07,1.13689e-06,1.06446e-06,1.26167e-06,1.62793e-06,9.17083e-07,4.91202e-07,1.357e-07,7.13713e-07,8.45027e-07,3.15434e-07
3.4842e-07,4.91544e-07,1.0936e-06,1.0528e-06,1.24152e-06,1.62292e-06,8.90133e-07,4.77657e-07,1.78889e-07,7.04496e-07,8.43042e-07,2.03572e-07
3.51765e-07,4.9946e-07,1.11685e-06,1.08729e-06,1.2902e-06,1.63264e-06,9.5218e-07,4.83212e-07,1.1699e-07,7.08839e-07,8.41333e-07,2.90912e-07
3.49481e-07,4.98794e-07,1.11824e-06,1.03887e-06,1.21781e-06,1.61849e-06,8.5487e-07,4.87113e-07,1.85777e-07,7.11592e-07,8.47799e-07,2.45277e-07
3.51226e-07,4.92422e-07,1.09329e-06,1.10003e-06,1.30535e-06,1.63607e-06,9.73543e-07,4.75848e-07,1.25321e-07,7.04569e-07,8.39522e-07,2.49038e-07
3.50603e-07,5.04996e-07,1.13666e-06,1.03783e-06,1.21397e-06,1.61811e-06,8.51032e-07,4.93633e-07,1.8162e-07,7.17488e-07,8.49035e-07,2.78515e-07
3.50417e-07,4.87264e-07,1.07456e-06,1.09674e-06,1.29908e-06,1.635e-06,9.69411e-07,4.70034e-07,1.40918e-07,6.99657e-07,8.41034e-07,2.01867e-07
3.51464e-07,5.07499e-07,1.14291e-06,1.04839e-06,1.23129e-06,1.62138e-06,8.77835e-07,4.94779e-07,1.62525e-07,7.18311e-07,8.48332e-07,3.07844e-07
3.49461e-07,4.86526e-07,1.07445e-06,1.07713e-06,1.27381e-06,1.62962e-06,9.36828e-07,4.70346e-07,1.60629e-07,6.99314e-07,8.38711e-07,1.767e-07
3.51872e-07,5.05319e-07,1.1354e-06,1.06674e-06,1.26117e-06,1.62688e-06,9.16424e-07,4.90287e-07,1.34e-07,7.13271e-07,8.4509e-07,3.14633e-07
3.48426e-07,4.91542e-07,1.09361e-06,1.0528e-06,1.24152e-06,1.62292e-06,8.90135e-07,4.77655e-07,1.78891e-07,7.04496e-07,8.43042e-07,2.03575e-07
3.51765e-07,4.9946e-07,1.11685e-06,1.08729e-06,1.2902e-06,1.63264e-06,9.5218e-07,4.83212e-07,1.1699e-07,7.08839e-07,8.41333e-07,2.90912e-07
3.49481e-07,4.98794e-07,1.11824e-06,1.03887e-06,1.21781e-06,1.61849e-06,8.5487e-07,4.87113e-07,1.85777e-07,7.11592e-07,8.47799e-07,2.45277e-07
3.51226e-07,4.92422e-07,1.09329e-06,1.10003e-06,1.30535e-06,1.63607e-06,9.73543e-07,4.75848e-07,1.25321e-07,7.04569e-07,8.39522e-07,2.49038e-07
3.50603e-07,5.04996e-07,1.13666e-06,1.03783e-06,1.21397e-06,1.61811e-06,8.51032e-07,4.93633e-07,1.8162e-07,7.17488e-07,8.49035e-07,2.78515e-07
3.50417e-07,4.87264e-07,1.07456e-06,1.09674e-06,1.29908e-06,1.635e-06,9.69411e-07,4.70034e-07,1.40918e-07,6.99657e-07,8.41034e-07,2.01867e-07
3.51464e-07,5.07499e-07,1.14291e-06,1.04839e-06,1.23129e-06,1.62138e-06,8.77835e-07,4.94779e-07,1.62525e-07,7.18311e-07,8.48332e-07,3.07844e-07
3.49461e-07,4.86526e-07,1.07445e-06,1.07713e-06,1.27381e-06,1.62962e-06,9.36828e-07,4.70346e-07,1.60629e-07,6.99314e-07,8.38711e-07,1.767e-07
3.51872e-07,5.05319e-07,1.1354e-06,1.06674e-06,1.26117e-06,1.62688e-06,9.16424e-07,4.90287e-07,1.34e-07,7.13271e-07,8.4509e-07,3.14633e-07
3.48426e-07,4.91542e-07,1.09361e-06,1.0528e-06,1.24152e-06,1.62292e-06,8.90135e-07,4.77655e-07,1.78891e-07,7.04496e-07,8.43042e-07,2.03575e-07
3.51765e-07,4.9946e-07,1.11685e-06,1.08729e-06,1.2902e-06,1.63264e-06,9.5218e-07,4.83212e-07,1.1699e-07,7.08839e-07,8.41333e-07,2.90912e-07
